Formulation_ID,product_name,tox_doc_product,doc_rel,doc_source,판정,근거유형,근거,문서Section3_CAS,우리_CAS,y_eye_src,y_skin_src,y_sens_src,라벨오염_eye,라벨오염_skin,라벨오염_sens,신뢰도
EyeIrritation6pack_PID422,Fenhexamid(95.4%),Fenhexamid ROTICHROM® Pestilyse® HPLC,ingredient_source_audit/highlighted/ec3e2fe2efdfd841_highlighted.pdf,local,일치,외부지식,"우리CAS(2)['111-00-8', '126833-17-8'] vs 문서Section3CAS(2)['111-00-8', '126833-17-8'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=fenhexamid | 문서추출문자수=10131 | 수동판정(규칙엔진=상표명대응→일치); 제품명/상표명 지식 및 문서 기재 제품명 'Fenhexamid ROTICHROM® Pestilyse® HPLC' 대조",111-00-8|126833-17-8,111-00-8|126833-17-8,ntp_measured,sds_v1,sds_v1,False,False,False,중간
EyeIrritation6pack_PID426,Fenpropimorph,CLAYTON SPIGOT MAPP 11560,ingredient_source_audit/highlighted/a676763a49f80e08_highlighted.pdf,local,상표명대응,제품명동일,"우리CAS(0)[] vs 문서Section3CAS(5)['10-00-7', '108-00-1', '108-94-1', '67564-91-4', '78-83-1'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합= | 문서추출문자수=19509 | 수동판정(규칙엔진=일치→상표명대응); 제품명/상표명 지식 및 문서 기재 제품명 'CLAYTON SPIGOT MAPP 11560' 대조",10-00-7|108-00-1|108-94-1|67564-91-4|78-83-1,,sds_v1,sds_v1,sds_v1,False,False,False,높음
EyeIrritation6pack_PID439,Fluazinam,Fluazinam,ingredient_source_audit/ordered_option_runs/highlighted_sources/G047_79622-59-6_ChemBlink_Sigma_highlighted.pdf,local,일치,제품명동일,우리CAS(0)[] vs 문서Section3CAS(1)['79622-59-6'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=fluazinam | 문서추출문자수=12995,79622-59-6,,ntp_measured,sds_v1,sds_v1,False,False,False,높음
EyeIrritation6pack_PID443,Flufenacet & Isoxaflutole SC Herbicide,Flufenacet (ISO),ingredient_source_audit/highlighted/409beaa5d1f77869_highlighted.pdf,local,부분일치,CAS불일치,"우리CAS(3)['141112-29-0', '142459-58-3', '164-00-9'] vs 문서Section3CAS(2)['142459-58-3', '164-00-9'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=flufenacet | 문서추출문자수=13533 | 수동판정(규칙엔진=일치→부분일치); 제품명/상표명 지식 및 문서 기재 제품명 'Flufenacet (ISO)' 대조",142459-58-3|164-00-9,141112-29-0|142459-58-3|164-00-9,ntp_measured,sds_v1,sds_v1,False,False,False,중간
EyeIrritation6pack_PID456,Flumethrin(96.2),Vetmed Flumethrin Pour On,ingredient_source_audit/highlighted/e34e20091d54aee6_highlighted.pdf,local,부분일치,외부지식,"우리CAS(3)['1330-20-7', '69770-45-2', '8012-95-1'] vs 문서Section3CAS(1)['69770-45-2'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=flumethrin | 문서추출문자수=12294 | 수동판정(규칙엔진=상표명대응→부분일치); 제품명/상표명 지식 및 문서 기재 제품명 'Vetmed Flumethrin Pour On' 대조",69770-45-2,1330-20-7|69770-45-2|8012-95-1,ntp_measured,,,False,N/A,N/A,중간
EyeIrritation6pack_PID462,Fluoxastrobin,Fluoxastrobin,ingredient_source_audit/highlighted/9cca15a41cdb6eb2_highlighted.pdf,local,일치,CAS불일치,"우리CAS(2)['193740-76-0', '361377-29-9'] vs 문서Section3CAS(1)['193740-76-0'] | NTP앵커CAS교집합=없음 | 문서본문에서 발견된 우리 성분명='fluoxastrobin' | 제품명토큰교집합=fluoxastrobin | 문서추출문자수=7174",193740-76-0,193740-76-0|361377-29-9,ntp_measured,,sds_2nd,False,N/A,False,높음
EyeIrritation6pack_PID467,Folicur 1. 2 emulsifiable concentrate(16.6),Tebuconazole,ingredient_source_audit/ordered_option_runs/highlighted_sources/G039_107534-96-3_ChemBlink_Sigma_highlighted.pdf,local,부분일치,외부지식,"우리CAS(0)[] vs 문서Section3CAS(2)['107534-96-3', '197-00-7'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합= | 문서추출문자수=12142 | 수동판정(규칙엔진=오연결→부분일치); 제품명/상표명 지식 및 문서 기재 제품명 'Tebuconazole' 대조",107534-96-3|197-00-7,,ntp_measured,sds_v1,,False,False,N/A,중간
EyeIrritation6pack_PID47,Acticide CBM,ACTICIDE B 20,ingredient_source_audit/highlighted/b764d8012ba77eba_highlighted.pdf,local,부분일치,CAS불일치,"우리CAS(2)['26172-55-4', '2682-20-4'] vs 문서Section3CAS(4)['1310-73-2', '2-00-6', '2634-33-5', '88-00-6'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=acticide | 문서추출문자수=14951 | 수동판정(규칙엔진=오연결→부분일치); 제품명/상표명 지식 및 문서 기재 제품명 'ACTICIDE B 20' 대조",1310-73-2|2-00-6|2634-33-5|88-00-6,26172-55-4|2682-20-4,ntp_measured,sds_v1,sds_v1,False,False,False,중간
EyeIrritation6pack_PID475,Foundation Lite,112 Non-Fibered Foundation & Roof Coating,ingredient_source_audit/highlighted/91a039fb3c299dad_highlighted.pdf,local,오연결,CAS불일치,"우리CAS(4)['137-26-8', '36734-19-7', '8052-41-3', '8052-42-4'] vs 문서Section3CAS(2)['8052-41-3', '8052-42-4'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=foundation | 문서추출문자수=10615",8052-41-3|8052-42-4,137-26-8|36734-19-7|8052-41-3|8052-42-4,ntp_measured,sds_v1,sds_v1,False,True,True,중간
EyeIrritation6pack_PID477,FreeHand 1.75G Herbicide,Freehand 1.75G Herbicide,ingredient_source_audit/highlighted/f75e6ad30f5f78ac_highlighted.pdf,local,일치,CAS불일치,"우리CAS(4)['14808-60-7', '163515-14-8', '40487-42-1', '87674-68-8'] vs 문서Section3CAS(3)['14808-60-7', '163515-14-8', '40487-42-1'] | NTP앵커CAS교집합=없음 | 문서본문에서 발견된 우리 성분명='dimethenamid' | 제품명토큰교집합=75g|freehand | 문서추출문자수=9156",14808-60-7|163515-14-8|40487-42-1,14808-60-7|163515-14-8|40487-42-1|87674-68-8,ntp_measured,sds_v1,sds_v1,False,False,False,높음
EyeIrritation6pack_PID489,Geo Tru,Pentane,ingredient_source_audit/ordered_option_runs/highlighted_sources/G042_109-66-0_ChemBlink_Sigma_highlighted.pdf,local,오연결,CAS불일치,"우리CAS(1)['88-04-0'] vs 문서Section3CAS(2)['109-66-0', '6-00-1'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합= | 문서추출문자수=14414",109-66-0|6-00-1,88-04-0,ntp_measured,sds_v1,,False,True,N/A,중간
EyeIrritation6pack_PID493,GF-1252,"3M™ Scotch-Weld™ Tamper Proof Sealant 1252, White",ingredient_source_audit/highlighted/a4bbc5d2771e2a68_highlighted.pdf,local,오연결,CAS불일치,"우리CAS(2)['121451-02-3', '1309-64-4'] vs 문서Section3CAS(12)['12001-26-2', '1309-64-4', '1314-13-2', '1317-65-3', '13463-67-7', '25085-50-1', '55185-45-0', '63449-39-8'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=1252 | 문서추출문자수=7725",12001-26-2|1309-64-4|1314-13-2|1317-65-3|13463-67-7|25085-50-1|55185-45-0|63449-39-8|67-63-0|69-72-7|78-93-3|9003-18-3,121451-02-3|1309-64-4,ntp_measured,,,False,N/A,N/A,중간
EyeIrritation6pack_PID497,GF-1629 SC,SPARTA™ Super SC,ingredient_source_audit/highlighted/5342360a55d68f4e_highlighted.pdf,local,상표명대응,CAS일치,"우리CAS(0)[] vs 문서Section3CAS(8)['131929-63-0', '187166-15-0', '187166-40-1', '209-00-0', '2634-33-5', '88-00-6', '9069-80-1', '935545-74-7'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합= | 문서추출문자수=9903 | 2차재검: 문서Section3 CAS와 우리 활성성분 CAS 교집합 존재 및 상표명↔활성성분 지식 대조로 오연결→상표명대응 수정",131929-63-0|187166-15-0|187166-40-1|209-00-0|2634-33-5|88-00-6|9069-80-1|935545-74-7,,ntp_measured,sds_v1,sds_v1,False,False,False,중간
EyeIrritation6pack_PID498,GF-1640 WG-NC,TEDX 스프레드시트(화학물질/제품 목록) — 제품명 표기 없음. 워크북 제품명 'GF-1640 WG-NC' 는 문서에 등장하지 않음,ingredient_source_audit/highlighted/de02aa8b6688cf23_highlighted.pdf,local,불명,판독불가,"우리CAS(0)[] vs 문서Section3CAS(86)['100-44-7', '10043-35-3', '10043-52-4', '10049-04-4', '10101-41-4', '10192-30-0', '10222-01-2', '104-55-2'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=1640 | 문서추출문자수=64921 | 수동판정(규칙엔진=일치→불명); 제품명/상표명 지식 및 문서 기재 제품명 'TEDX 스프레드시트(화학물질/제품 목록) — 제품명 표기 없음. 워크북 제품명 'GF-1640 WG-NC'' 대조",100-44-7|10043-35-3|10043-52-4|10049-04-4|10101-41-4|10192-30-0|10222-01-2|104-55-2|104-76-7|1066-30-4|107-02-8|107-41-5|107-89-1|107-98-2|108-24-7|111-76-2|111-77-3|112-42-5|112-80-1|1186-52-3|12002-43-6|12042-68-1|12042-78-3|12068-35-8|12125-02-9|12141-46-7|12174-11-7|123-91-1|124-09-4|1302-78-9|1305-62-0|1305-78-8|1318-16-7|1333-86-4|1344-28-1|139-07-1|16065-83-1|1762-95-4|21564-17-0|2526-77-4|26100-47-0|26172-55-4|38193-60-1|39430-51-8|4246-51-9|471-34-1|506-87-6|50815-10-6|52-51-7|5421-46-5|5949-29-1|61789-40-0|62-53-3|637-12-7|64-19-7|645-62-5|64742-46-7|64742-95-6|64742-96-7|6484-52-2|65997-15-1|66402-68-4|68002-97-1|68131-40-8|68424-85-1|68911-87-5|68953-58-2|71-36-3|7440-43-9|7440-44-0|7664-41-7|77-92-9|7727-43-7|7727-54-0|7778-18-9|7778-54-3|7782-50-5|7783-20-2|7803-63-6|79-06-1|79-10-7|9003-55-8|9004-32-4|9004-34-6|95-63-6|98-11-3,,ntp_measured,,,False,N/A,N/A,낮음
EyeIrritation6pack_PID499,GF-184,STARANE XL,ingredient_source_audit/highlighted/638888117951709e_highlighted.pdf,local,상표명대응,CAS일치,"우리CAS(0)[] vs 문서Section3CAS(12)['108-67-8', '145701-23-1', '230-00-7', '25-00-5', '272-00-5', '356-00-4', '43-00-3', '57-55-6'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합= | 문서추출문자수=10825 | 2차재검: 문서Section3 CAS와 우리 활성성분 CAS 교집합 존재 및 상표명↔활성성분 지식 대조로 오연결→상표명대응 수정",108-67-8|145701-23-1|230-00-7|25-00-5|272-00-5|356-00-4|43-00-3|57-55-6|64742-95-6|81406-37-3|95-63-6|98-82-8,,ntp_measured,sds_v1,sds_v1,False,False,False,중간
EyeIrritation6pack_PID506,GF-3028,ELEVATE™ 360 SC,ingredient_source_audit/highlighted/015a68e0c5381595_highlighted.pdf,local,오연결,조성불일치,"우리CAS(1)['161050-58-4'] vs 문서Section3CAS(9)['161050-58-4', '187166-15-0', '187166-40-1', '2634-33-5', '2682-20-4', '326-00-9', '88-00-6', '9069-80-1'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합= | 문서추출문자수=12866",161050-58-4|187166-15-0|187166-40-1|2634-33-5|2682-20-4|326-00-9|88-00-6|9069-80-1|935545-74-7,161050-58-4,ntp_measured,sds_v1,sds_v1,False,True,True,낮음
EyeIrritation6pack_PID511,Gharda Permethrin(94%),Permethrin ROTICHROM® Pestilyse® HPLC,ingredient_source_audit/highlighted/75eb485b35e71c8d_highlighted.pdf,local,일치,외부지식,"우리CAS(2)['52645-53-1', '58-00-2'] vs 문서Section3CAS(2)['52645-53-1', '58-00-2'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=permethrin | 문서추출문자수=10438 | 수동판정(규칙엔진=상표명대응→일치); 제품명/상표명 지식 및 문서 기재 제품명 'Permethrin ROTICHROM® Pestilyse® HPLC' 대조",52645-53-1|58-00-2,52645-53-1|58-00-2,ntp_measured,sds_v1,sds_v1,False,False,False,중간
EyeIrritation6pack_PID512,Gharda Permethrin(95.3%),Permethrin,ingredient_source_audit/ordered_option_runs/highlighted_sources/G003_52645-53-1_ChemBlink_Sigma_highlighted.pdf,local,일치,조성일치,"우리CAS(0)[] vs 문서Section3CAS(2)['52645-53-1', '58-00-2'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=permethrin | 문서추출문자수=12801",52645-53-1|58-00-2,,ntp_measured,,sds_v1,False,N/A,False,중간
EyeIrritation6pack_PID514,Glyphosphate (96),Glyphosate ROTICHROM® Pestilyse® HPLC,ingredient_source_audit/highlighted/fe7d5e34f5ae3bea_highlighted.pdf,local,상표명대응,CAS일치,"우리CAS(2)['1071-83-6', '315-00-8'] vs 문서Section3CAS(2)['1071-83-6', '315-00-8'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합= | 문서추출문자수=10035 | 2차재검: 문서Section3 CAS와 우리 활성성분 CAS 교집합 존재 및 상표명↔활성성분 지식 대조로 오연결→상표명대응 수정",1071-83-6|315-00-8,1071-83-6|315-00-8,sds_v1,sds_v1,sds_v1,False,False,False,중간
EyeIrritation6pack_PID515,Glyphosphate (96.5),Glyphosate,ingredient_source_audit/highlighted/dcf63ec561dc12c0_highlighted.pdf,local,상표명대응,CAS일치,우리CAS(1)['1071-83-6'] vs 문서Section3CAS(1)['1071-83-6'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합= | 문서추출문자수=7684 | 2차재검: 문서Section3 CAS와 우리 활성성분 CAS 교집합 존재 및 상표명↔활성성분 지식 대조로 오연결→상표명대응 수정,1071-83-6,1071-83-6,ntp_measured,,,False,N/A,N/A,중간
EyeIrritation6pack_PID516,Glyphosphate (97),Glyphosate ROTICHROM® Pestilyse® HPLC,ingredient_source_audit/highlighted/62cd49e750a40afb_highlighted.pdf,local,상표명대응,CAS일치,"우리CAS(2)['1071-83-6', '315-00-8'] vs 문서Section3CAS(2)['1071-83-6', '315-00-8'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합= | 문서추출문자수=10328 | 2차재검: 문서Section3 CAS와 우리 활성성분 CAS 교집합 존재 및 상표명↔활성성분 지식 대조로 오연결→상표명대응 수정",1071-83-6|315-00-8,1071-83-6|315-00-8,ntp_measured,sds_v1,sds_v1,False,False,False,중간
EyeIrritation6pack_PID549,"Imidacloprid + Tau-fluvalinate + Tebuconazole Ready-to-Use Insecticide, Miticide and Fungicide",TEBUCONAZOLE 4L,ingredient_source_audit/highlighted/94526ffb471950db_highlighted.pdf,local,부분일치,CAS일치,"우리CAS(3)['102851-06-9', '107534-96-3', '138261-41-3'] vs 문서Section3CAS(1)['107534-96-3'] | NTP앵커CAS교집합=['107534-96-3'] | 문서본문에서 발견된 우리 성분명='tebuconazole' | 제품명토큰교집합=tebuconazole | 문서추출문자수=12327",107534-96-3,102851-06-9|107534-96-3|138261-41-3,ntp_measured,,,False,N/A,N/A,높음
EyeIrritation6pack_PID551,Imidan 60 WDG,Imidan® WP insecticide,ingredient_source_audit/highlighted/07483aea85397703_highlighted.pdf,local,부분일치,외부지식,우리CAS(1)['732-11-6'] vs 문서Section3CAS(1)['732-11-6'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=imidan | 문서추출문자수=15752 | 수동판정(규칙엔진=상표명대응→부분일치); 제품명/상표명 지식 및 문서 기재 제품명 'Imidan® WP insecticide' 대조,732-11-6,732-11-6,ntp_measured,,sds_v1,False,N/A,False,중간
EyeIrritation6pack_PID553,INDOX2,Innox,ingredient_source_audit/highlighted/ed103bc2a4e2df22_highlighted.pdf,local,오연결,CAS불일치,"우리CAS(2)['173584-44-6', '52645-53-1'] vs 문서Section3CAS(6)['104376-75-2', '178928-70-6', '2687-94-7', '42-00-1', '98-00-0', '98-86-2'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합= | 문서추출문자수=10205",104376-75-2|178928-70-6|2687-94-7|42-00-1|98-00-0|98-86-2,173584-44-6|52645-53-1,ntp_measured,sds_v1,sds_v1,False,True,True,중간
EyeIrritation6pack_PID559,Iprodione 4F Fungicide,Iprodione,ingredient_source_audit/highlighted/1dbe0954518ed807_highlighted.pdf,local,부분일치,외부지식,우리CAS(1)['36734-19-7'] vs 문서Section3CAS(1)['36734-19-7'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=iprodione | 문서추출문자수=8006 | 수동판정(규칙엔진=일치→부분일치); 제품명/상표명 지식 및 문서 기재 제품명 'Iprodione' 대조,36734-19-7,36734-19-7,ntp_measured,,,False,N/A,N/A,중간
EyeIrritation6pack_PID563,Jingma Glyphosate,Glyphosate,ingredient_source_audit/highlighted/c2ef0bcba535deab_highlighted.pdf,local,일치,조성일치,"우리CAS(0)[] vs 문서Section3CAS(2)['1071-83-6', '315-00-8'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=glyphosate | 문서추출문자수=9096",1071-83-6|315-00-8,,ntp_measured,,,False,N/A,N/A,중간
EyeIrritation6pack_PID567,Justice Insecticide,JUSTICE™,ingredient_source_audit/highlighted/77b38e0ac5f14619_highlighted.pdf,local,일치,CAS불일치,"우리CAS(2)['160430-64-8', '82657-04-3'] vs 문서Section3CAS(5)['104-76-7', '1335202-81-7', '189278-12-4', '211-00-1', '26264-06-2'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=justice | 문서추출문자수=11974",104-76-7|1335202-81-7|189278-12-4|211-00-1|26264-06-2,160430-64-8|82657-04-3,ntp_measured,sds_v1,,False,False,N/A,중간
EyeIrritation6pack_PID57,Affirm,Nitric acid,ingredient_source_audit/ordered_option_runs/highlighted_sources/G025_ingredient_sds_nitric_acid_501206176e0057c2_highlighted.pdf,local,오연결,조성불일치,"우리CAS(5)['64-19-7', '7664-93-9', '7697-37-2', '7722-84-1', '79-21-0'] vs 문서Section3CAS(2)['4-00-1', '7697-37-2'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합= | 문서추출문자수=14408",4-00-1|7697-37-2,64-19-7|7664-93-9|7697-37-2|7722-84-1|79-21-0,ntp_measured,sds_v1,,False,True,N/A,낮음
EyeIrritation6pack_PID618,Magnate,Enilconazole,ingredient_source_audit/ordered_option_runs/highlighted_sources/G036_35554-44-0_ChemBlink_Sigma_highlighted.pdf,local,부분일치,CAS일치,"우리CAS(1)['35554-44-0'] vs 문서Section3CAS(2)['35554-44-0', '42-00-5'] | NTP앵커CAS교집합=['35554-44-0'] | 문서본문에서 발견된 우리 성분명='imazalil' | 제품명토큰교집합= | 문서추출문자수=11791",35554-44-0|42-00-5,35554-44-0,ntp_measured,,,False,N/A,N/A,높음
EyeIrritation6pack_PID628,Maxim Quattro,MAXIM® QUATTRO Fungicide,ingredient_source_audit/highlighted/c83c603be5fc935c_highlighted.pdf,local,일치,CAS일치,"우리CAS(4)['131341-86-1', '131860-33-8', '148-79-8', '70630-17-0'] vs 문서Section3CAS(6)['131341-86-1', '131860-33-8', '148-79-8', '57-55-6', '69516-34-3', '70630-17-0'] | NTP앵커CAS교집합=['131341-86-1', '131860-33-8', '148-79-8', '70630-17-0'] | 문서본문에서 발견된 우리 성분명='fludioxonil; azoxystrobin; thiabendazole' | 제품명토큰교집합=maxim|quattro | 문서추출문자수=11283",131341-86-1|131860-33-8|148-79-8|57-55-6|69516-34-3|70630-17-0,131341-86-1|131860-33-8|148-79-8|70630-17-0,ntp_measured,,sds_v1,False,N/A,False,높음
EyeIrritation6pack_PID635,Mefanoxam,Metalaxyl-M,ingredient_source_audit/ordered_option_runs/highlighted_sources/G035_70630-17-0_ChemBlink_Sigma_highlighted.pdf,local,상표명대응,외부지식,"우리CAS(3)['1897-45-6', '2634-33-5', '70630-17-0'] vs 문서Section3CAS(2)['163-00-0', '70630-17-0'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합= | 문서추출문자수=11254 | 수동판정(규칙엔진=오연결→상표명대응); 제품명/상표명 지식 및 문서 기재 제품명 'Metalaxyl-M' 대조",163-00-0|70630-17-0,1897-45-6|2634-33-5|70630-17-0,ntp_measured,,,False,N/A,N/A,중간
EyeIrritation6pack_PID640,Mesotrione 28% Manufacturing Use Product,Meso 4SC Select,ingredient_source_audit/highlighted/538caf56df65ee88_highlighted.pdf,local,부분일치,CAS일치,우리CAS(1)['104206-82-8'] vs 문서Section3CAS(1)['104206-82-8'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합= | 문서추출문자수=9532 | 2차재검: 문서Section3 CAS와 우리 활성성분 CAS 교집합 존재 및 상표명↔활성성분 지식 대조로 오연결→부분일치 수정,104206-82-8,104206-82-8,ntp_measured,,,False,N/A,N/A,중간
EyeIrritation6pack_PID642,Metaflumizone(7.4%),Metaflumizone,ingredient_source_audit/highlighted/79e3e11b60acdd5e_highlighted.pdf,local,부분일치,외부지식,우리CAS(1)['139968-49-3'] vs 문서Section3CAS(1)['139968-49-3'] | NTP앵커CAS교집합=없음 | 제품명토큰교집합=metaflumizone | 문서추출문자수=16096 | 수동판정(규칙엔진=일치→부분일치); 제품명/상표명 지식 및 문서 기재 제품명 'Metaflumizone' 대조,139968-49-3,139968-49-3,ntp_measured,,sds_v1,False,N/A,False,중간
EyeIrritation6pack_PID654,Meymik 15G,TEMIK® BRAND 15G ALDICARB PESTICIDE,ingredient_source_audit/highlighted/fc36899be05671d0_highlighted.pdf,local,부분일치,CAS일치,"우리CAS(1)['116-06-3'] vs 문서Section3CAS(3)['116-06-3', '75-09-2', '9003-22-9'] | NTP앵커CAS교집합=['116-06-3'] | 문서본문에서 발견된 우리 성분명='aldicarb' | 제품명토큰교집합=15g | 문서추출문자수=11364",116-06-3|75-09-2|9003-22-9,116-06-3,ntp_measured,,,False,N/A,N/A,높음
EyeIrritation6pack_PID663,Mitin FF Liquid,"Aliphatic Hydrocarbons (Ethane, Propane, n-Hexane, Nonane, n-Decane, Undecane 등) — Patty's Toxicology 형식의 문헌 장(章), 저자 Tania Carreón and Robert L. Herrick",ingredient_source_audit/highlighted/1e1f8d11da105d76_highlighted.pdf,local,오연결,조성불일치,우리CAS(1)['3567-25-7'] vs 문서Section3CAS(0)[] | NTP앵커CAS교집합=없음 | 제품명토큰교집합= | 문서추출문자수=25750,,3567-25-7,ntp_measured,,,False,N/A,N/A,낮음
