sheet,column,role,feature_role,exclude_by_default,dtype,n_notna,fill_pct,sds_coderived,role_reason,role_basis
formulation,f_ct_skin_cat_1,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,f_ct_skin_cat_2,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,f_ct_skin_cat_NC,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,f_ct_skin_cat___NA__,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,f_ct_sens_cat_1,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,f_ct_sens_cat_NC,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
formulation,f_ct_sens_cat___NA__,feature_derived,chemistry,False,int8,1675,100.0,False,규칙 기본값,규칙 기본값
ingredient,pct_value_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,ing2_pct_value_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,ing2_pct_lo_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,ing2_pct_hi_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,ing_pct_best_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,ing_pct_raw_isna,feature_derived,bookkeeping,True,int8,5287,100.0,False,명시 부기목록(BOOKKEEPING_FEATS),명시 부기목록(BOOKKEEPING_FEATS)
ingredient,ing_pct_rank_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,MolWt_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,ExactMolWt_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,MolLogP_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,MolMR_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,TPSA_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,NumHDonors_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,NumHAcceptors_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,NumRotatableBonds_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,NumAromaticRings_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,NumAliphaticRings_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,RingCount_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,FractionCSP3_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,HeavyAtomCount_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,NumHeteroatoms_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,NOCount_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,NHOHCount_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,NumSaturatedRings_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,LabuteASA_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,BalabanJ_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,BertzCT_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,Chi0v_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,Chi1v_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,Kappa1_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,Kappa2_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,Kappa3_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,HallKierAlpha_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,MaxPartialCharge_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,MinPartialCharge_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,MaxAbsPartialCharge_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,NumValenceElectrons_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,qed_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,n_structural_alerts_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,formal_charge_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,n_pos_atoms_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,n_neg_atoms_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,is_ionic_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,n_fragments_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,has_metal_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,logKp_pottsguy_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,max_alkyl_chain_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,has_acyl_halide_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,has_aldehyde_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,has_alkoxide_hydroxide_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,has_amine_prim_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,has_amine_tert_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,has_anhydride_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,has_betaine_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,has_carboxylate_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,has_carboxylic_acid_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,has_epoxide_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,has_halo_aromatic_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,has_isothiocyanate_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,has_long_alkyl_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,has_michael_acceptor_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,has_nitro_aromatic_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,has_peo_chain_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,has_phenol_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,has_phosphate_ester_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,has_quat_ammonium_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,has_quinone_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,has_strong_acid_grp_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,has_sulfate_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,has_sulfonate_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,has_sulfonyl_halide_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,has_thiol_isna,feature_derived,ambiguous,True,int8,5287,100.0,False,화학컬럼의 결측플래그 → 수집이력 가능성,화학컬럼의 결측플래그 → 수집이력 가능성
ingredient,formulation_type_Aerosol / Fogger,feature_derived,chemistry,False,int8,5287,100.0,False,규칙 기본값,규칙 기본값
ingredient,formulation_type_Concentrate,feature_derived,chemistry,False,int8,5287,100.0,False,규칙 기본값,규칙 기본값
ingredient,formulation_type_Dust,feature_derived,chemistry,False,int8,5287,100.0,False,규칙 기본값,규칙 기본값
ingredient,formulation_type_Flowable,feature_derived,chemistry,False,int8,5287,100.0,False,규칙 기본값,규칙 기본값
ingredient,formulation_type_Granular / Granules,feature_derived,chemistry,False,int8,5287,100.0,False,규칙 기본값,규칙 기본값
ingredient,formulation_type_Liquid,feature_derived,chemistry,False,int8,5287,100.0,False,규칙 기본값,규칙 기본값
ingredient,formulation_type_Reference Solution,feature_derived,chemistry,False,int8,5287,100.0,False,규칙 기본값,규칙 기본값
ingredient,formulation_type_Seed Treatment,feature_derived,chemistry,False,int8,5287,100.0,False,규칙 기본값,규칙 기본값
ingredient,formulation_type_Spray,feature_derived,chemistry,False,int8,5287,100.0,False,규칙 기본값,규칙 기본값
ingredient,formulation_type___NA__,feature_derived,chemistry,False,int8,5287,100.0,False,규칙 기본값,규칙 기본값
ingredient,formulation_type___RARE__,feature_derived,chemistry,False,int8,5287,100.0,False,규칙 기본값,규칙 기본값
ingredient,formulation_type_미탁제,feature_derived,chemistry,False,int8,5287,100.0,False,규칙 기본값,규칙 기본값
ingredient,formulation_type_수화제,feature_derived,chemistry,False,int8,5287,100.0,False,규칙 기본값,규칙 기본값
ingredient,formulation_type_액상수화제,feature_derived,chemistry,False,int8,5287,100.0,False,규칙 기본값,규칙 기본값
ingredient,formulation_type_액제,feature_derived,chemistry,False,int8,5287,100.0,False,규칙 기본값,규칙 기본값
ingredient,formulation_type_액체,feature_derived,chemistry,False,int8,5287,100.0,False,규칙 기본값,규칙 기본값
ingredient,formulation_type_유제,feature_derived,chemistry,False,int8,5287,100.0,False,규칙 기본값,규칙 기본값
ingredient,formulation_type_유탁제,feature_derived,chemistry,False,int8,5287,100.0,False,규칙 기본값,규칙 기본값
ingredient,formulation_type_입상water제,feature_derived,chemistry,False,int8,5287,100.0,False,규칙 기본값,규칙 기본값
ingredient,formulation_type_입상수화제,feature_derived,chemistry,False,int8,5287,100.0,False,규칙 기본값,규칙 기본값
ingredient,formulation_type_입제,feature_derived,chemistry,False,int8,5287,100.0,False,규칙 기본값,규칙 기본값
ingredient,formulation_type_종자처리수화제,feature_derived,chemistry,False,int8,5287,100.0,False,규칙 기본값,규칙 기본값
ingredient,formulation_type_캡슐현탁제,feature_derived,chemistry,False,int8,5287,100.0,False,규칙 기본값,규칙 기본값
