Formulation_ID,Formulation_Name,formulation_code,physical_form,product_category,concentration_type,type_confidence,type_evidence_basis,signal_word,ghs_hazard_classes,acute_toxicity_route,environmental_hazard,h_codes,hazard_level_score,hazard_confidence,hazard_evidence_basis,use_class,target_pest_organism,target_crop_site,application_method,use_pattern,use_confidence,use_evidence_basis,epa_reg_number,regulatory_jurisdiction,registration_status,active_ingredient_declared,reach_registered,label_type,regulatory_confidence,regulatory_evidence_basis,active_pct_total,inert_pct_total,primary_active_ingredient,ingredient_count_class,concentration_class,pct_data_quality,formulation_complexity_score,ingredient_profile_confidence,profile_evidence_basis
EyeIrritation6pack_PID116,BAS 320 I Pro Fire Ant Bait,GR,granule,pesticide/insecticide,ready-to-use,HIGH,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_partial,HIGH,source_filename,,,hydramethylnon,single,unknown,none,1.0,LOW,source_text
EyeIrritation6pack_PID117,BAS 500 F Crystalline,UNKNOWN,suspension,industrial_chemical,unknown,LOW,pattern_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,,,unknown,HIGH,source_filename,44.0,,"Talc , not containing asbestiform fibres",multi_7p,medium,partial,5.0,MEDIUM,workbook_pct
EyeIrritation6pack_PID118,BAS 500 F Manufacturing Use Product,EC,liquid,industrial_chemical,concentrate,HIGH,evidence_snippet,WARNING,"['eye_irritation_2', 'skin_sensitization_1', 'aquatic_chronic_2']",['none_identified'],aquatic_chronic,"['H319', 'H317', 'H411']",2.0,HIGH,sds_section2,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_full,HIGH,source_filename,37.0,,Phytate Persodium,multi_4_6,medium,partial,4.0,MEDIUM,workbook_pct
EyeIrritation6pack_PID119,BAS 510 02 F Turf Fungicide,UNKNOWN,liquid,pesticide/fungicide,concentrate,MEDIUM,name_explicit,UNKNOWN,"['acute_toxicity_oral_4', 'eye_irritation_2', 'skin_sensitization_1', 'reproductive_toxicity_2', 'aquatic_acute_1', 'aquatic_chronic_2']",['oral'],both,"['H319', 'H302', 'H317', 'H361', 'H411', 'H400']",0.0,MEDIUM,snippet_keywords,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_full,HIGH,source_filename,45.0,,Bentazone-sodium,single,high,approximate,1.0,MEDIUM,workbook_pct
EyeIrritation6pack_PID120,BAS 536 00 F Fungicide,UNKNOWN,liquid,pesticide/fungicide,concentrate,MEDIUM,name_explicit,WARNING,"['acute_toxicity_oral_4', 'skin_irritation_2', 'eye_irritation_2', 'stot_single_3']",['oral'],none,"['H302', 'H315', 'H319', 'H335']",3.0,HIGH,sds_section2,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_full,HIGH,source_filename,47.96,10.0,Pyraclostrobin,multi_4_6,medium,exact,4.0,HIGH,workbook_pct
EyeIrritation6pack_PID121,BAS 556 01 F Fungicide,UNKNOWN,liquid,pesticide/fungicide,concentrate,MEDIUM,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_full,HIGH,source_filename,,,Trifloxystrobin,single,unknown,none,1.0,LOW,source_text
EyeIrritation6pack_PID123,BAS 650 00 F Fungicide,UNKNOWN,unknown,pesticide/fungicide,unknown,LOW,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,,,unknown,HIGH,source_filename,,,,unknown,unknown,none,0.0,LOW,no_basis
EyeIrritation6pack_PID124,BAS 670 336SC Herbicide,SC,suspension,pesticide/herbicide,concentrate,HIGH,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_full,HIGH,source_filename,29.8,,Topramezone technical,multi_4_6,medium,approximate,4.0,MEDIUM,workbook_pct
EyeIrritation6pack_PID125,BAS 700 01 Fungicide,WDG,granule,pesticide/fungicide,concentrate,HIGH,evidence_snippet,DANGER,"['acute_toxicity_oral_3', 'skin_sensitization_1', 'carcinogenicity_2', 'aquatic_chronic_1', 'aquatic_acute_1']","['oral', 'inhalation']",both,"['H301', 'H318', 'H317', 'H351', 'H410', 'H400']",5.0,HIGH,sds_section2,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_full,HIGH,source_filename,85.0,,Dithianon,binary,very_high,approximate,2.0,MEDIUM,workbook_pct
EyeIrritation6pack_PID126,BAS 703 01 F Fungicide,EC,liquid,pesticide/fungicide,concentrate,HIGH,evidence_snippet,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,True,False,product_page,HIGH,source_filename,,,Fluxapyroxad,single,unknown,none,1.0,LOW,source_text
EyeIrritation6pack_PID127,BAS 703 02 F Fungicide,UNKNOWN,liquid,pesticide/fungicide,concentrate,MEDIUM,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_partial,HIGH,source_filename,49.0,51.0,PotassiumSaltsofFattyAcids,single,high,exact,1.0,HIGH,workbook_pct
EyeIrritation6pack_PID128,BASF MCPP-P,UNKNOWN,liquid,pesticide/herbicide,concentrate,MEDIUM,evidence_snippet,WARNING,"['skin_sensitization_1', 'reproductive_toxicity_2', 'aquatic_acute_1', 'aquatic_chronic_1']",['none_identified'],both,"['H317', 'H400', 'H410']",2.0,HIGH,sds_section2,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,True,sds_full,HIGH,source_filename,40.876,10.0,Pendimethalin,multi_7p,medium,exact,5.0,HIGH,workbook_pct
EyeIrritation6pack_PID131,Bayocide Pour On Insecticide,UNKNOWN,liquid,pesticide/insecticide,ready-to-use,HIGH,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_full,HIGH,source_filename,,,Permethrin,ternary,unknown,none,3.0,LOW,source_text
EyeIrritation6pack_PID132,Bayonet 2,UNKNOWN,liquid,cleaning_disinfectant,concentrate,MEDIUM,pattern_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_full,HIGH,source_filename,5.0,95.0,reaction mass of: -chloro-2-methyl-4-isothiazolin-3-one,single,low,exact,1.0,HIGH,workbook_pct
EyeIrritation6pack_PID134,Bellacide 325 8-month,UNKNOWN,liquid,pesticide/herbicide,concentrate,MEDIUM,pattern_inferred,UNKNOWN,"['acute_toxicity_oral_4', 'stot_repeated_2', 'aquatic_acute_1', 'aquatic_chronic_1']",['oral'],both,"['H302', 'H373', 'H400', 'H410']",0.0,MEDIUM,snippet_keywords,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_full,HIGH,source_filename,3.0,,"N2-tert-BUTYL-6-CHLORO-N4-ETHYL-1,3,5-TRIAZINE-2,4",binary,low,approximate,2.0,MEDIUM,workbook_pct
EyeIrritation6pack_PID137,Bengal Dry Roach Spray,UNKNOWN,powder,pesticide/insecticide,ready-to-use,HIGH,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_full,HIGH,source_filename,2.0,98.0,Permethrin,binary,ultra_low,approximate,2.0,MEDIUM,workbook_pct
EyeIrritation6pack_PID138,Bentazone,UNKNOWN,unknown,pesticide/herbicide,unknown,LOW,no_basis,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,EU_REACH,not_registered,,True,sds_full,MEDIUM,eu_sds_format,,,Bentazon,single,unknown,none,1.0,,
EyeIrritation6pack_PID142,Betamix,UNKNOWN,liquid,pesticide/herbicide,concentrate,MEDIUM,pattern_inferred,NONE,[],['none_identified'],none,[],1.0,MEDIUM,snippet_keywords,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_partial,HIGH,source_filename,40.0,60.0,desmedipham (ISO); ethyl 3-phenylcarbamoyloxyphenylcarbamate 15,binary,medium,approximate,2.0,,
EyeIrritation6pack_PID143,Bifenthrin,UNKNOWN,unknown,pesticide/insecticide,unknown,LOW,no_basis,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_partial,HIGH,source_filename,7.9,92.1,Bifenthrin,single,low,exact,1.0,,
EyeIrritation6pack_PID144,Bifenthrin 0.069 Insecticide With X-X-X Fertilizer,GR,granule,pesticide/insecticide,ready-to-use,HIGH,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_full,HIGH,source_filename,0.069,99.931,Bifenthrin,multi_4_6,ultra_low,none,4.0,,
EyeIrritation6pack_PID145,Bifenthrin 0.069 RU Insecticide With X-X-X Fertilizer,GR,granule,pesticide/insecticide,ready-to-use,HIGH,evidence_snippet,DANGER,"['eye_irritation_2', 'stot_single_3', 'carcinogenicity_1', 'stot_repeated_1', 'stot_repeated_2']","['oral', 'inhalation']",none,"['H303', 'H315', 'H319', 'H333', 'H335', 'H350', 'H372', 'H373']",5.0,HIGH,sds_section2,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_full,HIGH,source_filename,0.069,99.931,Bifenthrin,multi_7p,ultra_low,inconsistent,5.0,,
EyeIrritation6pack_PID146,Bifenthrin 0.073 Insecticide with X-X-X Fertilizer,GR,granule,pesticide/insecticide,ready-to-use,MEDIUM,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_partial,HIGH,source_filename,7.9,92.1,Bifenthrin,single,low,none,1.0,,
EyeIrritation6pack_PID147,Bifenthrin 0.073 RU Insecticide with X-X-X Fertilizer,GR,granule,pesticide/insecticide,ready-to-use,MEDIUM,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,product_page,HIGH,source_filename,0.07,99.93,Bifenthrin,single,ultra_low,exact,1.0,,
EyeIrritation6pack_PID148,Bifenthrin 0.083 Insecticide with X-X-X Fertilizer,GR,granule,pesticide/insecticide,ready-to-use,MEDIUM,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_partial,HIGH,source_filename,7.9,92.1,Bifenthrin,single,low,none,1.0,,
EyeIrritation6pack_PID149,Bifenthrin 0.086% Plus Fertilizer,GR,granule,pesticide/insecticide,ready-to-use,MEDIUM,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_partial,HIGH,source_filename,7.9,92.1,Bifenthrin,single,low,exact,1.0,,
EyeIrritation6pack_PID150,Bifenthrin 0.2% Granular,GR,granule,pesticide/insecticide,ready-to-use,HIGH,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_partial,HIGH,source_filename,0.2,99.8,Bifenithrin technical,single,ultra_low,none,1.0,,
EyeIrritation6pack_PID151,Bifenthrin 8% ME,UNKNOWN,liquid,pesticide/insecticide,concentrate,MEDIUM,pattern_inferred,DANGER,"['acute_toxicity_oral_3', 'acute_toxicity_inhalation_3', 'stot_repeated_2', 'aquatic_acute_1', 'aquatic_chronic_1']","['oral', 'inhalation']",both,"['H301', 'H331', 'H373', 'H400', 'H410']",4.0,HIGH,snippet_keywords,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_partial,HIGH,source_filename,8.0,92.0,Bifenthrin,single,low,none,1.0,,
EyeIrritation6pack_PID152,Bifenture 10WSB/10DF Insecticide/Miticide,WDG,powder,pesticide/insecticide,concentrate,HIGH,name_explicit,DANGER,"['aquatic_acute_1', 'aquatic_chronic_1']",['none_identified'],both,"['H400', 'H410']",3.0,MEDIUM,snippet_keywords,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,epa_label,HIGH,source_filename,11.0,89.0,Bifenithrin technical,binary,medium,partial,2.0,,
EyeIrritation6pack_PID153,Bifenture 17,UNKNOWN,unknown,pesticide/insecticide,concentrate,LOW,pattern_inferred,DANGER,"['aquatic_acute_1', 'aquatic_chronic_1']",['none_identified'],both,"['H400', 'H410']",3.0,MEDIUM,snippet_keywords,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_full,HIGH,source_filename,18.0,82.0,Bifenithrin technical,binary,medium,partial,2.0,,
EyeIrritation6pack_PID154,Biflex 5T,UNKNOWN,liquid,pesticide/insecticide,concentrate,MEDIUM,pattern_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_partial,HIGH,source_filename,,,Bifenthrin,ternary,unknown,none,3.0,,
EyeIrritation6pack_PID155,Biflex SFR,UNKNOWN,liquid,pesticide/insecticide,concentrate,MEDIUM,pattern_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_partial,HIGH,source_filename,,,Bifenthrin,ternary,unknown,none,3.0,,
EyeIrritation6pack_PID157,Bioguard Spaguard Brominating Concentrate,UNKNOWN,powder,cleaning_disinfectant,concentrate,MEDIUM,pattern_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_partial,HIGH,source_filename,,,Sodium Dichloro-S-Triazinetrione,binary,unknown,none,2.0,,
EyeIrritation6pack_PID160,Bispyribac-sodium,UNKNOWN,unknown,pesticide/herbicide,unknown,LOW,no_basis,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,EU_REACH,not_registered,,True,sds_full,MEDIUM,eu_sds_format,,,Bispyribac-sodium,single,unknown,none,1.0,,
EyeIrritation6pack_PID167,Bonide Cyper WSP Insecticide,WP,powder,pesticide/insecticide,concentrate,HIGH,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_partial,HIGH,source_filename,40.0,60.0,Cypermethrin,binary,high,partial,2.0,,
EyeIrritation6pack_PID168,Bonide Spinosad Dust,RTU,powder,pesticide/insecticide,ready-to-use,HIGH,evidence_snippet,NONE,[],['none_identified'],none,[],1.0,HIGH,sds_section2,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_full,HIGH,source_filename,,,Spinosad,single,unknown,none,1.0,,
EyeIrritation6pack_PID17,3336 70EG,WDG,granule,pesticide/herbicide,concentrate,HIGH,name_explicit,WARNING,['acute_toxicity_oral_4'],"['oral', 'dermal']",unknown,['H302'],2.0,MEDIUM,snippet_keywords,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_partial,HIGH,source_filename,70.0,30.0,"Diuron N'-(3,4-dichlorophenyl)-N,N-dimethylurea",binary,very_high,exact,2.0,,
EyeIrritation6pack_PID170,Boscalid,UNKNOWN,unknown,pesticide/fungicide,unknown,LOW,no_basis,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,EU_REACH,not_registered,,True,sds_full,MEDIUM,eu_sds_format,,,Boscalid,single,unknown,none,1.0,,
EyeIrritation6pack_PID173,Bravo Top,UNKNOWN,liquid,industrial_chemical,concentrate,MEDIUM,pattern_inferred,DANGER,"['skin_corrosion_1B', 'eye_damage_1', 'acute_toxicity_oral_4', 'acute_toxicity_dermal_4', 'skin_sensitization_1', 'aquatic_chronic_3', 'skin_irritation_2']","['oral', 'dermal']",aquatic_chronic,"['H314', 'H318', 'H302', 'H312', 'H317', 'H412']",4.0,HIGH,snippet_keywords,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,EU_REACH,not_registered,False,True,sds_full,MEDIUM,reach_text,72.5,27.5,Isophorone diamine,multi_4_6,very_high,approximate,4.0,,
EyeIrritation6pack_PID175,Britz Dryout Dust,UNKNOWN,powder,pesticide/other,ready-to-use,MEDIUM,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,UNKNOWN,unknown,,False,unknown,LOW,no_basis,0.1,99.9,,single,ultra_low,exact,1.0,,
EyeIrritation6pack_PID176,Bromuconazole(20%),UNKNOWN,liquid,pesticide/fungicide,concentrate,MEDIUM,pattern_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_full,HIGH,source_filename,98.0,2.0,Bromuconazole,single,very_high,exact,1.0,,
EyeIrritation6pack_PID177,Bromuconazole(95.7%),UNKNOWN,liquid,pesticide/fungicide,concentrate,MEDIUM,pattern_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,False,sds_full,HIGH,source_filename,98.0,2.0,Bromuconazole,single,very_high,exact,1.0,,
EyeIrritation6pack_PID178,Bromuconazole(97.8%),UNKNOWN,powder,research_compound,concentrate,MEDIUM,pattern_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,,sds_full,HIGH,source_filename,98.0,2.0,Bromuconazole,single,very_high,exact,1.0,,
EyeIrritation6pack_PID179,Bromuconazole(98.4%),UNKNOWN,powder,research_compound,concentrate,MEDIUM,pattern_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,,sds_partial,HIGH,source_filename,95.0,5.0,Bromuconazole,single,very_high,approximate,1.0,,
EyeIrritation6pack_PID18,464-TEN/CANGUARD BIT 20 PRESERVATIVE,UNKNOWN,liquid,wood_preservative,concentrate,MEDIUM,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,,product_page,HIGH,source_filename,22.0,78.0,"1,2-Benzisothiazol-3(2H)-one",single,medium,exact,1.0,,
EyeIrritation6pack_PID180,Bug Stomper II,UNKNOWN,unknown,pesticide/insecticide,unknown,LOW,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,,sds_partial,HIGH,source_filename,,,Deltamethrin,single,unknown,none,1.0,,
EyeIrritation6pack_PID182,Cabrio EG Funcgicide,EG,granule,pesticide/fungicide,concentrate,HIGH,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,snippet_keywords,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,,sds_full,HIGH,source_filename,20.0,80.0,Pyraclostrobin,multi_4_6,medium,approximate,4.0,,
EyeIrritation6pack_PID186,Callisto Xtra,UNKNOWN,liquid,pesticide/herbicide,concentrate,MEDIUM,pattern_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,snippet_keywords,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,,sds_partial,HIGH,source_filename,100.0,0.0,Atrazine,ternary,very_high,exact,3.0,,
EyeIrritation6pack_PID194,Captan 4L,SL,liquid,pesticide/fungicide,concentrate,HIGH,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,snippet_keywords,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,,sds_partial,HIGH,source_filename,38.75,61.25,Captan,single,high,exact,1.0,,
EyeIrritation6pack_PID195,Captan 80 WDG,WDG,granule,pesticide/fungicide,concentrate,HIGH,name_explicit,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,no_basis,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,,sds_partial,HIGH,source_filename,4.0,96.0,Captan,multi_4_6,low,partial,4.0,,
EyeIrritation6pack_PID196,Captevate 68 WDG,WDG,granule,pesticide/fungicide,concentrate,HIGH,evidence_snippet,DANGER,"['acute_toxicity_inhalation_3', 'eye_damage_1', 'skin_sensitization_1', 'carcinogenicity_2', 'stot_repeated_2']",['inhalation'],aquatic_acute,"['H331', 'H318', 'H317', 'H351', 'H373', 'H400']",5.0,HIGH,sds_section2,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,66330-48,US_EPA,registered_active,True,False,epa_label,HIGH,epa_reg_found,60.0,40.0,Captan,binary,high,approximate,2.0,,
EyeIrritation6pack_PID197,Capture 1.15G,GR,granule,pesticide/insecticide,ready-to-use,HIGH,name_explicit,NONE,[],['none_identified'],none,[],1.0,MEDIUM,snippet_keywords,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,,sds_full,HIGH,source_filename,2.0,98.0,,ternary,ultra_low,partial,3.0,,
EyeIrritation6pack_PID205,Cavicide 1,UNKNOWN,liquid,cleaning_disinfectant,ready-to-use,MEDIUM,pattern_inferred,UNKNOWN,[],['none_identified'],unknown,[],0.0,LOW,snippet_keywords,study/eye_irritation_rabbit,,,unknown,unknown,HIGH,source_filename,,RESEARCH_ONLY,not_registered,False,,sds_full,HIGH,source_filename,2.0,98.0,Didecyldimethylammonium chloride,multi_4_6,ultra_low,partial,4.0,,
