sheet,column,key,원본값,배포본값,차이유형,손상측,정본권고,근거
독성코드,cat_eye_ghs,MIX315,Not classified,,소실,없음,원본,"_run_tox 상위출처값=['Not classified'](chunk_1.json,pchunk_5.json,unique_products.json) | input_dataset_v5 y_eye=None(src=None) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)"
독성코드,cat_eye_ghs,MIX38,Not classified,,소실,없음,확인 불가(양쪽 모두 상위출처와 불일치),"_run_tox 상위출처값=['2B'](chunk_2.json,pchunk_5.json,unique_products.json) | input_dataset_v5 y_eye=2A(src=sds_2nd) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)"
독성코드,cat_eye_ghs,MIX388,1,,소실,없음,원본(값 보유),input_dataset_v5 y_eye=1(src=sds_2nd_sec11) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_eye_ghs,MIX472,2A,,소실,없음,확인 불가(양쪽 모두 상위출처와 불일치),"_run_tox 상위출처값=['2B'](chunk_2.json,pchunk_7.json,unique_products.json) | input_dataset_v5 y_eye=2B(src=sds_2nd) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)"
독성코드,cat_eye_ghs,MIX48,Not classified,,소실,없음,원본,"_run_tox 상위출처값=['Not classified'](chunk_1.json,pchunk_4.json,unique_products.json) | input_dataset_v5 y_eye=NC(src=sds_2nd_sec11) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)"
독성코드,cat_eye_ghs,MIX511,Not classified,,소실,없음,확인 불가(양쪽 모두 상위출처와 불일치),"_run_tox 상위출처값=['2B'](chunk_1.json,pchunk_2.json,rchunk_1.json) | input_dataset_v5 y_eye=NC(src=sds_2nd_sec11) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)"
독성코드,cat_eye_ghs,MIX629,2A,,소실,없음,원본(값 보유),input_dataset_v5 y_eye=NC(src=sds_v1) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_eye_ghs,MIX630,2A,,소실,없음,원본(값 보유),input_dataset_v5 y_eye=NC(src=sds_v1) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_eye_ghs,MIX692,1,,소실,없음,확인 불가(양쪽 모두 상위출처와 불일치),"_run_tox 상위출처값=['2B'](chunk_1.json,pchunk_4.json,unique_products.json) | input_dataset_v5 y_eye=1(src=sds_2nd) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)"
독성코드,cat_eye_ghs,MIX759,2A,,소실,없음,확인 불가(양쪽 모두 상위출처와 불일치),"_run_tox 상위출처값=['Not classified'](chunk_1.json,pchunk_3.json,rchunk_1.json) | input_dataset_v5 y_eye=NC(src=sds_v1) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)"
독성코드,cat_eye_ghs,MIX77,Not classified,,소실,없음,확인 불가(양쪽 모두 상위출처와 불일치),"_run_tox 상위출처값=['2B'](chunk_0.json,pchunk_1.json,rchunk_0.json) | input_dataset_v5 y_eye=None(src=None) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)"
독성코드,cat_eye_ghs,MIX784,2,,소실,없음,원본(값 보유),input_dataset_v5 y_eye=2A(src=sds_2nd) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_eye_ghs,MIX836,1,,소실,없음,원본(값 보유),input_dataset_v5 y_eye=2A(src=sds_2nd) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_eye_ghs,MIX839,1,,소실,없음,원본(값 보유),input_dataset_v5 y_eye=1(src=sds_2nd) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_eye_ghs,MIX85,2B,,소실,없음,원본,"_run_tox 상위출처값=['2B'](chunk_0.json,pchunk_1.json,tox_batch1_1.json) | input_dataset_v5 y_eye=None(src=None) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)"
독성코드,cat_eye_ghs,MIX859,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_eye=NC(src=phase1_sds) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_eye_ghs,MIX976,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_eye=NC(src=phase1_sds) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_eye_ghs,MIX986,2A,1,변경,없음,배포본,"_run_tox 상위출처값=['1'](chunk_4.json,pchunk_13.json,unique_products.json) | input_dataset_v5 y_eye=1(src=sds_v1) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)"
독성코드,cat_skin_ghs,EyeIrritation6pack_PID228,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_skin=None(src=None) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_skin_ghs,EyeIrritation6pack_PID404,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_skin=None(src=None) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_skin_ghs,EyeIrritation6pack_PID406,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_skin=None(src=None) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_skin_ghs,EyeIrritation6pack_PID408,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_skin=None(src=None) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_skin_ghs,EyeIrritation6pack_PID42,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_skin=None(src=None) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_skin_ghs,EyeIrritation6pack_PID748,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_skin=NC(src=sds_2nd_sec11) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_skin_ghs,EyeIrritation6pack_PID75,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_skin=3(src=sds_2nd) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_skin_ghs,EyeIrritation6pack_PID756,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_skin=None(src=None) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_skin_ghs,EyeIrritation6pack_PID760,"2/피부감작1 (H315 20.8% 피부자극, H317 83.2% 피부감작)",,소실,없음,원본(값 보유),input_dataset_v5 y_skin=2(src=sds_2nd) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_skin_ghs,EyeIrritation6pack_PID765,2,,소실,없음,원본(값 보유),input_dataset_v5 y_skin=2(src=sds_2nd) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_skin_ghs,MIX1015,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_skin=NC(src=phase1_sds) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_skin_ghs,MIX1029,2,,소실,없음,원본(값 보유),input_dataset_v5 y_skin=2(src=sds_2nd) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_skin_ghs,MIX1056,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_skin=NC(src=phase1_sds) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_skin_ghs,MIX1058,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_skin=None(src=None) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_skin_ghs,MIX303,Not classified,2B,변경,없음,확인 불가,input_dataset_v5 y_skin=2B(src=ntp_measured) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_skin_ghs,MIX338,2,1,변경,없음,원본,"_run_tox 상위출처값=['2'](chunk_1.json,pchunk_5.json,unique_products.json) | input_dataset_v5 y_skin=1(src=ntp_measured) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)"
독성코드,cat_skin_ghs,MIX388,1,2B,변경,없음,배포본,"_run_tox 상위출처값=['2B'](chunk_3.json,pchunk_9.json,unique_products.json) | input_dataset_v5 y_skin=2B(src=ntp_measured) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)"
독성코드,cat_skin_ghs,MIX472,2,Not classified,변경,없음,확인 불가,input_dataset_v5 y_skin=NC(src=ntp_measured) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_skin_ghs,MIX629,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_skin=NC(src=sds_v1) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_skin_ghs,MIX630,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_skin=NC(src=sds_v1) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_skin_ghs,MIX759,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_skin=NC(src=sds_v1) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_skin_ghs,MIX77,2,Not classified,변경,없음,확인 불가,input_dataset_v5 y_skin=NC(src=ntp_measured) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_skin_ghs,MIX784,2,,소실,없음,원본(값 보유),input_dataset_v5 y_skin=2(src=sds_2nd) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_skin_ghs,MIX811,2,,소실,없음,원본(값 보유),input_dataset_v5 y_skin=NC(src=sds_v1) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_skin_ghs,MIX839,2,1,변경,없음,배포본,"_run_tox 상위출처값=['1'](chunk_4.json,pchunk_11.json,unique_products.json) | input_dataset_v5 y_skin=1(src=ntp_measured) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)"
독성코드,cat_skin_ghs,MIX859,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_skin=NC(src=phase1_sds) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_skin_ghs,MIX976,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_skin=NC(src=phase1_sds) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_sens_ghs,EyeIrritation6pack_PID1062,1,,소실,없음,원본(값 보유),input_dataset_v5 y_sens=None(src=None) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_sens_ghs,EyeIrritation6pack_PID228,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_sens=None(src=None) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_sens_ghs,EyeIrritation6pack_PID404,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_sens=None(src=None) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_sens_ghs,EyeIrritation6pack_PID406,1,,소실,없음,원본(값 보유),input_dataset_v5 y_sens=1(src=sds_2nd) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_sens_ghs,EyeIrritation6pack_PID408,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_sens=None(src=None) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_sens_ghs,EyeIrritation6pack_PID42,1,,소실,없음,원본(값 보유),input_dataset_v5 y_sens=1(src=sds_2nd) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_sens_ghs,EyeIrritation6pack_PID748,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_sens=NC(src=sds_2nd_sec11) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_sens_ghs,EyeIrritation6pack_PID75,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_sens=None(src=None) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_sens_ghs,EyeIrritation6pack_PID756,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_sens=None(src=None) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_sens_ghs,EyeIrritation6pack_PID760,"1 (H317, 피부감작, 83.2%)",,소실,없음,원본(값 보유),input_dataset_v5 y_sens=1(src=sds_2nd) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_sens_ghs,MIX1015,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_sens=NC(src=phase1_sds) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_sens_ghs,MIX1056,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_sens=NC(src=phase1_sds) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_sens_ghs,MIX1058,1,,소실,없음,원본(값 보유),input_dataset_v5 y_sens=1(src=sds_2nd) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_sens_ghs,MIX167,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_sens=NC(src=sds_2nd) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_sens_ghs,MIX168,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_sens=NC(src=sds_2nd) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_sens_ghs,MIX26,1,,소실,없음,원본(값 보유),input_dataset_v5 y_sens=1(src=sds_2nd) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_sens_ghs,MIX303,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_sens=None(src=None) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_sens_ghs,MIX310,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_sens=None(src=None) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_sens_ghs,MIX315,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_sens=None(src=None) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_sens_ghs,MIX38,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_sens=None(src=None) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_sens_ghs,MIX388,1,,소실,없음,원본(값 보유),input_dataset_v5 y_sens=1(src=sds_2nd) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_sens_ghs,MIX48,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_sens=None(src=None) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_sens_ghs,MIX511,1,,소실,없음,원본(값 보유),input_dataset_v5 y_sens=1(src=sds_2nd) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_sens_ghs,MIX629,1B,,소실,없음,원본(값 보유),input_dataset_v5 y_sens=NC(src=sds_v1) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_sens_ghs,MIX630,1B,,소실,없음,원본(값 보유),input_dataset_v5 y_sens=NC(src=sds_v1) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_sens_ghs,MIX759,1B,,소실,없음,원본(값 보유),input_dataset_v5 y_sens=NC(src=sds_v1) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_sens_ghs,MIX77,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_sens=None(src=None) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_sens_ghs,MIX836,1,,소실,없음,원본(값 보유),input_dataset_v5 y_sens=1(src=sds_2nd) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_sens_ghs,MIX859,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_sens=NC(src=phase1_sds) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,cat_sens_ghs,MIX976,Not classified,,소실,없음,원본(값 보유),input_dataset_v5 y_sens=NC(src=phase1_sds) | 파이프라인소비=아니오(build_input_v5.py 미참조 → X/y/group_key 무영향)
독성코드,검증여부,EyeIrritation6pack_PID1062,검증완료,재검토필요,변경,없음,확인 불가,파이프라인소비=예
독성코드,검증여부,EyeIrritation6pack_PID228,정보없음,재검토필요,변경,없음,확인 불가,파이프라인소비=예
독성코드,검증여부,EyeIrritation6pack_PID404,검증완료,재검토필요,변경,없음,확인 불가,파이프라인소비=예
독성코드,검증여부,EyeIrritation6pack_PID406,검증완료,재검토필요,변경,없음,확인 불가,파이프라인소비=예
독성코드,검증여부,EyeIrritation6pack_PID408,검증완료,재검토필요,변경,없음,확인 불가,파이프라인소비=예
독성코드,검증여부,EyeIrritation6pack_PID42,검증완료,재검토필요,변경,없음,확인 불가,파이프라인소비=예
독성코드,검증여부,EyeIrritation6pack_PID639,검증완료,재검토필요,변경,없음,확인 불가,파이프라인소비=예
독성코드,검증여부,EyeIrritation6pack_PID643,검증완료,재검토필요,변경,없음,확인 불가,파이프라인소비=예
독성코드,검증여부,EyeIrritation6pack_PID748,정보없음,재검토필요,변경,없음,확인 불가,파이프라인소비=예
독성코드,검증여부,EyeIrritation6pack_PID75,검증완료,재검토필요,변경,없음,확인 불가,파이프라인소비=예
독성코드,검증여부,EyeIrritation6pack_PID756,검증완료,재검토필요,변경,없음,확인 불가,파이프라인소비=예
독성코드,검증여부,EyeIrritation6pack_PID760,검증완료,재검토필요,변경,없음,확인 불가,파이프라인소비=예
독성코드,검증여부,EyeIrritation6pack_PID765,검증완료,재검토필요,변경,없음,확인 불가,파이프라인소비=예
독성코드,검증여부,EyeIrritation6pack_PID865,검증완료,재검토필요,변경,없음,확인 불가,파이프라인소비=예
독성코드,검증여부,MIX1015,정보없음,재검토필요,변경,없음,확인 불가,파이프라인소비=예
독성코드,검증여부,MIX1028,검증완료,재검토필요,변경,없음,확인 불가,파이프라인소비=예
독성코드,검증여부,MIX1029,검증완료,재검토필요,변경,없음,확인 불가,파이프라인소비=예
독성코드,검증여부,MIX1056,정보없음,재검토필요,변경,없음,확인 불가,파이프라인소비=예
독성코드,검증여부,MIX1058,검증완료,재검토필요,변경,없음,확인 불가,파이프라인소비=예
독성코드,검증여부,MIX143,검증완료,재검토필요,변경,없음,확인 불가,파이프라인소비=예
독성코드,검증여부,MIX167,정보없음,재검토필요,변경,없음,확인 불가,파이프라인소비=예
독성코드,검증여부,MIX168,정보없음,재검토필요,변경,없음,확인 불가,파이프라인소비=예
독성코드,검증여부,MIX171,검증완료,재검토필요,변경,없음,확인 불가,파이프라인소비=예
