Formulation_ID,ep,원문,판독,태그,원문지지,범주유효,NC근거유형,기존y,기존src_detail,충돌,채택가능,판정근거
MIX747,skin,"Slightly irritating (rabbit), clearing within 24 hrs; hazard statement: Harmful in contact with skin",,qual_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX75,sens,자료없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX750,eye,"Moderate eye irritation (rabbit); not assigned a formal GHS category in this (2010, pre-GHS-format) SDS",,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX750,skin,Slight irritation (rabbit),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX750,sens,Did not cause sensitization by skin contact (guinea pig),NC,nc_explicit,지지,정상,a,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=a)
MIX756,eye,Moderate eye irritation (rabbit),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX756,sens,Did not cause sensitization by skin contact (mouse),NC,nc_explicit,지지,정상,a,1.0,sds_v1,충돌,재검,기존y=1 충돌(src=sds_v1)
MIX759,skin,경미한 피부자극 (rabbit),,qual_only,해당없음,정상,해당없음,0.0,sds_v1_negative_recovered,비교불가,폐기,미판독(태그=qual_only)
MIX760,eye,일시적이나 심각한 눈 손상 유발 (Causes substantial but temporary eye injury),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX760,skin,피부 접촉 회피 권고 (Avoid contact with skin),,precaution_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=precaution_only)
MIX766,eye,경미한 눈자극 (rabbit),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX773,skin,Mildly irritating (rabbit) - product,,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX773,sens,Not available (product); may cause allergic skin reactions per label warning,1,h_phrase,지지,정상,해당없음,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=해당없음)
MIX784,sens,분류되지 않음,NC,nc_explicit,지지,정상,b,,,비교불가,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX787,sens,분류되지 않음,NC,nc_explicit,지지,정상,b,,,비교불가,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX788,sens,자료없음(순물질 집계자료 기준),,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX793,sens,자료없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX80,sens,No information found; label notes prolonged/repeated skin contact may cause allergic reaction in some individuals,,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX802,sens,자료없음,,no_data,해당없음,정상,해당없음,0.0,sds_v1_negative_recovered,비교불가,폐기,미판독(태그=no_data)
MIX807,eye,심한 눈 손상 유발 (Causes serious eye damage),1,h_phrase,지지,정상,해당없음,1.0,sds_2nd,일치,채택,원문지지+범주유효+기존y일치(NC근거=해당없음)
MIX807,skin,심한 피부 화상 및 눈 손상 유발 (Causes severe skin burns and eye damage),1,h_phrase,지지,정상,해당없음,1.0,sds_2nd,일치,채택,원문지지+범주유효+기존y일치(NC근거=해당없음)
MIX807,sens,호흡기/피부 과민성 물질로 분류되지 않음,NC,nc_explicit,지지,정상,b,,,비교불가,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX810,sens,자료 없음(Section 11 서술 기준); STOT SE 3 - 호흡기 자극 가능(H335)은 별도 분류,,no_data,해당없음,정상,해당없음,0.0,sds_v1_negative_recovered,비교불가,폐기,미판독(태그=no_data)
MIX82,skin,Slightly irritating to skin,,qual_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX820,sens,자료없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX825,sens,자료없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX826,sens,자료없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX842,eye,"경미한 자극 (rabbit, slight irritation)",,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX842,skin,자료없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX842,sens,Will not occur (guinea pig),NC,nc_explicit,지지,정상,b,,,비교불가,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX844,eye,자료 없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX844,skin,자료 없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX844,sens,자료 없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX845,eye,중등도 자극성(Moderately irritating),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX845,skin,경미한 자극성(Slightly irritating),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX845,sens,피부 감작성 있음(Skin sensitizer),1,pos_assert,지지,정상,해당없음,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=해당없음)
MIX846,eye,자료 없음,NC,no_data,불지지,정상,c,0.0,sds_v1_negative_recovered,일치,재검,원문미지지(불지지) NC근거=c
MIX846,skin,자료 없음,NC,no_data,불지지,정상,c,0.0,sds_v1_negative_recovered,일치,재검,원문미지지(불지지) NC근거=c
MIX846,sens,자료 없음,NC,no_data,불지지,정상,c,0.0,sds_v1_negative_recovered,일치,재검,원문미지지(불지지) NC근거=c
MIX847,sens,자료 없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX848,eye,경미~중등도 눈 자극성,,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX848,skin,경미~중등도 피부 자극성,,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX849,eye,자료 없음,,no_data,해당없음,정상,해당없음,0.0,sds_v1_negative_recovered,비교불가,폐기,미판독(태그=no_data)
MIX849,skin,자료 없음,,no_data,해당없음,정상,해당없음,1.0,sds_v1,비교불가,폐기,미판독(태그=no_data)
MIX849,sens,자료 없음,,no_data,해당없음,정상,해당없음,0.0,sds_v1_negative_recovered,비교불가,폐기,미판독(태그=no_data)
MIX85,eye,GHS Category 2B / EPA Category IV,2B,ghs_cat,지지,정상,해당없음,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=해당없음)
MIX85,skin,EPA Category IV (Primary Dermal),,epa_only,해당없음,정상,해당없음,0.0,ntp_measured,비교불가,폐기,미판독(태그=epa_only)
MIX850,eye,경미한 눈 자극성(rabbit),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX850,sens,감작성 없음(guinea pig),NC,nc_explicit,지지,정상,a,0.0,sds_v1_negative_recovered,일치,채택,원문지지+범주유효+기존y일치(NC근거=a)
MIX851,sens,자료 없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX855,eye,실질적이나 일시적인 눈 손상 유발 가능 (GHS 카테고리 미기재),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX855,skin,피부 흡수 시 유해; 경미한 자극 가능성 있음 (GHS 카테고리 미기재),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX855,sens,피부 접촉으로 감작 가능성 있음 (정성적 서술),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX863,eye,Eye irritant (May cause eye irritation),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX863,skin,Skin irritant (May cause skin irritation),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX863,sens,May cause allergic skin reaction in sensitive individuals (피부감작),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX864,eye,Not determined,,no_data,해당없음,정상,해당없음,0.0,sds_2nd,비교불가,폐기,미판독(태그=no_data)
MIX864,sens,"IFRA restricted for benzyl alcohol (0.05%) and p-anisaldehyde (0.015%) content, reason: sensitization",,ifra_only,해당없음,정상,해당없음,0.0,sds_2nd,비교불가,폐기,미판독(태그=ifra_only)
MIX867,sens,No GHS sensitization classification found,,nc_weak,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=nc_weak)
MIX868,eye,분류되지 않음,NC,nc_explicit,지지,정상,b,0.0,sds_v1_negative_recovered,일치,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX870,skin,"Old EU classification: Xi Irritant, R36/38 (irritating to skin and eyes)",2,dsd_r,지지,정상,해당없음,0.0,sds_2nd,충돌,재검,기존y=0 충돌(src=sds_2nd)
MIX870,sens,No GHS sensitization classification found,,nc_weak,해당없음,정상,해당없음,0.0,sds_2nd,비교불가,폐기,미판독(태그=nc_weak)
MIX871,eye,Not determined,,no_data,해당없음,정상,해당없음,0.0,sds_2nd,비교불가,폐기,미판독(태그=no_data)
MIX871,sens,IFRA critical effect: dermal sensitization; restricted for longifolene (0.6%) and citronellal (0.6%),,ifra_only,해당없음,정상,해당없음,0.0,sds_2nd,비교불가,폐기,미판독(태그=ifra_only)
MIX876,skin,"Old EU classification: Xi Irritant, R36/38",2,dsd_r,지지,정상,해당없음,0.0,sds_2nd,충돌,재검,기존y=0 충돌(src=sds_2nd)
MIX879,sens,"Contains dihydroeugenol (IFRA-restricted sensitizer, max found 0.5%); no formal GHS skin/respiratory sensitization category assigned in this SDS",,ifra_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=ifra_only)
MIX880,skin,"Old EU classification: Xi Irritant, R36/38",2,dsd_r,지지,정상,해당없음,0.0,sds_2nd,충돌,재검,기존y=0 충돌(src=sds_2nd)
MIX886,eye,May irritate eyes (별도 GHS 분류 없음),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX886,skin,May aggravate dermatitis/psoriasis; 반복 노출 시 발적/자극 가능 (별도 GHS 분류 없음),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX891,sens,No sensitizing effects known,NC,nc_explicit,지지,정상,b,0.0,sds_v1_negative_recovered,일치,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX895,eye,자료 없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX895,skin,자료 없음,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX895,sens,"자료 없음 (단, Benzyl Cinnamate/Limonene/Linalool 함유로 알러지 반응 가능성 언급)",,comp,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=comp)
MIX896,eye,자료 없음(Section 11 미기재),,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX896,sens,"GHS 분류상 Skin sensitisation Category 1이나, 실측 시험(human, 4.0% in petrolatum)에서는 감작 미유발(Did not cause sensitisation)",1,ghs_cat,불지지,정상,해당없음,1.0,sds_v1,일치,재검,원문미지지(불지지) NC근거=해당없음
MIX902,eye,"Not specifically classified in this SDS (possible irritation, prevent with safety glasses)",,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX902,sens,May cause allergic reactions on skin (not formally classified as sensitiser in this SDS),1,h_phrase,불지지,정상,해당없음,,,비교불가,재검,원문미지지(불지지) NC근거=해당없음
MIX904,eye,"Due to partial or complete lack of data, classification not possible",,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX904,skin,"Due to partial or complete lack of data, classification not possible",,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX905,eye,Shall not be classified as seriously damaging to eye or eye irritant,NC,nc_explicit,지지,정상,b,0.0,sds_v1_negative_recovered,일치,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX905,skin,Shall not be classified as corrosive/irritant to skin,NC,nc_explicit,지지,정상,b,0.0,sds_v1_negative_recovered,일치,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX905,sens,Shall not be classified as a respiratory or skin sensitiser,NC,nc_explicit,지지,정상,b,0.0,sds_v1_negative_recovered,일치,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX907,eye,No weight-of-evidence summary; believed to be a slight ocular irritant,,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX907,skin,No available data,,no_data,해당없음,정상,해당없음,1.0,sds_v1,비교불가,폐기,미판독(태그=no_data)
MIX909,sens,흡입/피부접촉에 의한 감작 가능성 (구 EU DSD: R42/43),1,dsd_r,지지,정상,해당없음,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=해당없음)
MIX91,eye,May be irritating to eyes (no formal category assigned in this SDS),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX91,skin,May be irritating to skin (no formal category assigned in this SDS),,qual_only,해당없음,정상,해당없음,1.0,ntp_measured,비교불가,폐기,미판독(태그=qual_only)
MIX91,sens,Not stated / no category assigned,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX923,skin,피부 자극성 (구 EU DSD: R36/37/38),2,dsd_r,지지,정상,해당없음,0.0,sds_2nd,충돌,재검,기존y=0 충돌(src=sds_2nd)
MIX923,sens,호흡기 자극성 (구 EU DSD: R36/37/38),,xep,해당없음,정상,해당없음,0.0,sds_2nd,비교불가,폐기,미판독(태그=xep)
MIX927,skin,No irritant effect per component test data; label nonetheless carries H312 (harmful in contact with skin),,comp,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=comp)
MIX927,sens,No sensitizing effects known,NC,nc_explicit,지지,정상,b,,,비교불가,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX930,sens,피부 감작 우려 (IFRA Critical Effect: Dermal sensitization); 향료용 사용 금지 등급,,ifra_only,해당없음,정상,해당없음,1.0,sds_v1,비교불가,폐기,미판독(태그=ifra_only)
MIX931,skin,피부 자극성 (구 EU DSD: R36/37/38),2,dsd_r,지지,정상,해당없음,0.0,sds_2nd,충돌,재검,기존y=0 충돌(src=sds_2nd)
MIX931,sens,호흡기 자극성 (구 EU DSD: R36/37/38); citral/geraniol/farnesol 등 IFRA 감작 제한물질 함유,,ifra_only,해당없음,정상,해당없음,0.0,sds_2nd,비교불가,폐기,미판독(태그=ifra_only)
MIX932,sens,별도 감작성 분류 없음,,nc_weak,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=nc_weak)
MIX934,skin,자료없음(제품 자체),,no_data,해당없음,정상,해당없음,0.0,sds_v1_negative_recovered,비교불가,폐기,미판독(태그=no_data)
MIX934,sens,자료없음,,no_data,해당없음,정상,해당없음,0.0,sds_v1_negative_recovered,비교불가,폐기,미판독(태그=no_data)
MIX935,eye,자료없음,,no_data,해당없음,정상,해당없음,0.0,sds_2nd,비교불가,폐기,미판독(태그=no_data)
MIX935,skin,자료없음,,no_data,해당없음,정상,해당없음,0.0,sds_2nd,비교불가,폐기,미판독(태그=no_data)
MIX935,sens,"함유 성분 Eugenol(≤1%), Geraniol(≤1%) - 피부감작 우려(IFRA)",,comp,해당없음,정상,해당없음,0.0,sds_2nd,비교불가,폐기,미판독(태그=comp)
MIX936,sens,"호흡기감작성 아님; 피부감작성 아님(HRIPT Human, Maximization Test Guinea pig, OECD 406)",NC,nc_explicit,지지,정상,b,,,비교불가,재검,"NC이나 규제문구/무근거단언만, 음성 시험결과 없음"
MIX937,eye,눈자극 가능성 있음(별도 분류코드 없음),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX937,skin,피부자극 가능성 있음(별도 분류코드 없음),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX939,eye,눈자극 가능성 있음(별도 분류코드 명시 안됨),,qual_only,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=qual_only)
MIX945,skin,"자극성 (R36/38, moderate skin irritant)",2,dsd_r,지지,정상,해당없음,0.0,sds_2nd,충돌,재검,기존y=0 충돌(src=sds_2nd)
MIX945,sens,자료 없음 (not_stated),,no_data,해당없음,정상,해당없음,0.0,sds_2nd,비교불가,폐기,미판독(태그=no_data)
MIX947,sens,반복/장기 접촉 시 알레르기성 피부반응(피부염) 가능,1,h_phrase,지지,정상,해당없음,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=해당없음)
MIX961,skin,미기재(not stated),,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX968,eye,자료 없음(해당 성분표에 미기재),,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX972,eye,Not stated in SDS,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX975,skin,"피부자극성 (R36/38, 구 EU 분류)",2,dsd_r,지지,정상,해당없음,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=해당없음)
MIX977,sens,Skin sensitization (category not specified in SDS; may cause allergic skin reaction),1,h_phrase,지지,정상,해당없음,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=해당없음)
MIX980,skin,피부자극성 (R36/37/38),2,dsd_r,지지,정상,해당없음,,,비교불가,채택,원문지지+범주유효+기존y비교불가(NC근거=해당없음)
MIX984,eye,Not indicated in aggregated classification,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX984,skin,Not indicated in aggregated classification,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX985,sens,Not indicated in aggregated classification,,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
MIX996,sens,Not available (sensitization data not stated in SDS),,no_data,해당없음,정상,해당없음,,,비교불가,폐기,미판독(태그=no_data)
