Formulation_ID,ingredient_name,cas,ing_ghs_indep_eye_cat,ing_ghs_indep_skin_cat,ing_ghs_indep_sens_cat,ing2_pct_raw_text,pct_text,pct_value,동일CAS_농도참조,동일CAS_참조수,SDS존재,SDS파일,has_ghs_eye,has_ghs_skin,has_ghs_both,우선순위
MIX716,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX719,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX73,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX742,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX743,3-(4-Methoxyphenyl)propionic acid,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX751,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX752,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX753,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX754,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX755,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX756,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX758,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX759,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX769,,,,,,"not confirmed (Sigma-Aldrich analytical standard, typically neat)",,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX77,Content (W/W),,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX77,Content (W/W): > 10.0,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX77,Content (W/W): >= 10.0 - <=,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX77,Content (W/W): >= 3.0 - <=,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX77,Content (W/W): >= 0.1 - <=,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX775,,,,,,unverified,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX776,,,,,,-,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX777,,,,,,-,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX778,Precautionary Statements. : Prevention: P210 Keep away from heat/sparks/open flames/hot surfaces. -. No smoking.,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX779,"Arquad MCB-50., ,... (The data for the hazardous ingredients were taken respectively from the last version",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX78,Mesotrione,,,,,Trade Secret (inert),,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX782,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX783,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX785,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX786,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX787,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX788,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX789,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX790,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX791,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX792,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX793,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX794,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX798,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX800,Sulfuric Acid,,,,,-,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX801,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX802,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX803,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX806,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX808,"Access Dow's Safety Data Sheet (SDS) database and search by product name, grade, or trade product code.",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX812,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX813,"2-Methyl-4-(2,2,3-trimethyl-3-cyclopenten-1-yl)-2-butenal",,,,,-,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX813,"3-Butenal, 2-methyl-4-(2,6,6-trimethyl-2-cyclohexen-1-yl)-",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX813,"2-Butenal, 2-ethyl-4-(2,2,3-trimethyl-3-cyclopenten-1-yl)-",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX813,"3-Methyl-4-(2,4,6-trimethyl-3-cyclohexen-1-yl)-3-buten-2-one",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX813,"3-Buten-2-one, 3-methyl-4-(3,5,6-trimethyl-3-cyclohexen-1-yl)-",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX814,,,,,,-,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX815,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX816,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX817,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX818,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX819,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX820,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX821,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX823,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX824,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX825,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX826,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX827,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX83,DIAMINE,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX833,Description of the mixture,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX833,Mixture of substances listed below with ingredients not classified as hazardous,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX834,Concentration,,,,,,98–99%,98.5,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX84,Captan,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX84,"Maleic acid, disodium salt",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX84,Silica,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX84,Phenol,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX84,Toluene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX841,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX843,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX846,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX848,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX849,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX853,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX854,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX863,,,,,,not specified (qualitative composition only),,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX870,,,,,,"not specified (chemical characterization: alicyclic ethers, C17H30O, MW 264.4)",,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX872,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX88,Polypropylene,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX88,Black,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX88,Calcium Carbonate,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX886,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX891,,,,,,not specified (bulk substance),,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX892,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX895,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX9,2-n-Octyl-4-isothiazolin-3-one,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX9,Dodecyltrimethylammonium chloride,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX90,Isopropanol -No,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX90,Ethanol -No,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX90,Butoxyethanol -No.: 1-5,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX90,Didecyldimethylammonium chloride -No,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX930,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX935,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX938,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX947,,,,,,not specified (source states 'diluted as required for application'),,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX95,*PBT/vPvB - PBT-substance or vPvB-substance,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX95,The full texts of the phrases are shown in Section 16,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX953,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX958,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX96,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX972,,,,,,"not specified (UVCB, single raw material)",,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX988,,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX99,"Principal Components: ,2-Propandiol",,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
MIX99,Oil Red O,,,,,,,,,0,True,정채윤_GHS 조사.xlsx,False,False,False,2
