Formulation_ID,group_key,y_eye__L0_raw,y_eye__L1_canon,y_eye__L1_fixed,y_eye_cat__UN_GHS,y_eye_bin__UN_GHS,y_eye_usable__UN_GHS,y_eye_cat__EU_CLP,y_eye_bin__EU_CLP,y_eye_usable__EU_CLP,y_eye_cat__K_REACH,y_eye_bin__K_REACH,y_eye_usable__K_REACH,y_eye_cat__US_OSHA,y_eye_bin__US_OSHA,y_eye_usable__US_OSHA,y_skin__L0_raw,y_skin__L1_canon,y_skin__L1_fixed,y_skin_cat__UN_GHS,y_skin_bin__UN_GHS,y_skin_usable__UN_GHS,y_skin_cat__EU_CLP,y_skin_bin__EU_CLP,y_skin_usable__EU_CLP,y_skin_cat__K_REACH,y_skin_bin__K_REACH,y_skin_usable__K_REACH,y_skin_cat__US_OSHA,y_skin_bin__US_OSHA,y_skin_usable__US_OSHA,y_sens__L0_raw,y_sens__L1_canon,y_sens__L1_fixed,y_sens_cat__UN_GHS,y_sens_bin__UN_GHS,y_sens_usable__UN_GHS,y_sens_cat__EU_CLP,y_sens_bin__EU_CLP,y_sens_usable__EU_CLP,y_sens_cat__K_REACH,y_sens_bin__K_REACH,y_sens_usable__K_REACH,y_sens_cat__US_OSHA,y_sens_bin__US_OSHA,y_sens_usable__US_OSHA
EyeIrritation6pack_PID173,1897-45-6,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID175,7704-34-9,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID176,116255-48-2,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID177,116255-48-2,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID178,116255-48-2,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID179,116255-48-2,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
EyeIrritation6pack_PID18,2634-33-5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID180,51-03-6,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID182,175013-18-0,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID186,1912-24-9,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
EyeIrritation6pack_PID194,133-06-2,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
EyeIrritation6pack_PID195,Captan,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,,,0,,,0,,,0,,,0,,,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
EyeIrritation6pack_PID196,133-06-2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
EyeIrritation6pack_PID197,82657-04-3,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID205,67-63-0,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID213,1918-00-9,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID214,33089-61-1,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID217,21087-64-9,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID218,56-81-5,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID219,103361-09-7,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID220,Abamectin 2 NE NE,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
EyeIrritation6pack_PID221,111991-09-4,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID222,90-43-7,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
EyeIrritation6pack_PID223,2008-39-1,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID224,2008-39-1,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID225,2008-39-1,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID226,2008-39-1,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID228,131983-72-7,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID229,2893-78-9,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID23,131860-33-8,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID231,1897-45-6,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,,0,,,0,,,0,,,0,,,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
EyeIrritation6pack_PID233,2921-88-2,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID24,14433-76-2,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID240,114311-32-9,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID241,122008-85-9,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,,,0,,,0,,,0,,,0,,,0,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
EyeIrritation6pack_PID242,101200-48-0,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID243,101200-48-0,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID246,Clothianidin,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
EyeIrritation6pack_PID247,Clothianidin,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
EyeIrritation6pack_PID251,210880-92-5,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID252,56-72-4,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID253,56-72-4,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID254,68477-31-6,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID255,56-72-4,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID256,56-72-4,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID258,1071-83-6,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID263,188425-85-6,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID267,Coumaphos,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID269,68157-60-8,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID270,153719-23-4,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID271,119446-68-3,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
EyeIrritation6pack_PID272,153719-23-4,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
EyeIrritation6pack_PID273,153719-23-4,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID274,7173-51-5,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID275,120068-37-3,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID276,91465-08-6,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID277,1897-45-6,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
EyeIrritation6pack_PID28,65195-55-3,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
EyeIrritation6pack_PID281,120116-88-3,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
EyeIrritation6pack_PID282,68359-37-5,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
EyeIrritation6pack_PID283,180409-60-3,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
EyeIrritation6pack_PID286,68085-85-8,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
EyeIrritation6pack_PID287,57966-95-7,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
EyeIrritation6pack_PID288,52315-07-8,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
EyeIrritation6pack_PID289,86753-92-6,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID29,65195-56-4,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
EyeIrritation6pack_PID291,Cyproconazole,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID293,121552-61-2,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,,,0,,,0,,,0,,,0,,,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
EyeIrritation6pack_PID298,62-73-7,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
EyeIrritation6pack_PID299,108-62-3,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
EyeIrritation6pack_PID3,104206-82-8,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID300,64742-71-8,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
EyeIrritation6pack_PID301,52918-63-5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID302,240494-70-6,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID303,137-26-8,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
EyeIrritation6pack_PID306,1897-45-6,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,,,0,,,0,,,0,,,0,,,0,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
EyeIrritation6pack_PID31,71751-41-2,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID310,"Component CAS No. Weight, % Hazard Code Napropamide   - Surfactant  to <  , ,  Surfactant 2 - <  , ,  Solvent - >",2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID312,15299-99-7,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID313,Napropamide,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
EyeIrritation6pack_PID314,15165-67-0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
EyeIrritation6pack_PID316,35367-38-5,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID319,60-51-5,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,,,0,,,0,,,0,,,0,,,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
EyeIrritation6pack_PID32,Name : Abamectin techn. min,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID321,165252-70-0,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
EyeIrritation6pack_PID323,165252-70-0,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
EyeIrritation6pack_PID324,165252-70-0,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,2,2,0,2,1,1,2,1,1,2,1,1,2,1,1,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID325,165252-70-0,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID326,361377-29-9,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID327,330-54-1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID328,330-54-1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID329,112281-77-3,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID330,82657-04-3,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID332,Deltamethrin (ISO),NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID333,122931-48-0,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
EyeIrritation6pack_PID343,Elemental Sulfur,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
EyeIrritation6pack_PID344,7704-34-9,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
EyeIrritation6pack_PID345,51707-55-2,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
EyeIrritation6pack_PID347,111991-09-4,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID348,111991-09-4,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID349,117428-22-5,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
EyeIrritation6pack_PID350,57966-95-7,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
EyeIrritation6pack_PID351,858954-83-3,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID352,858954-83-3,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID354,183675-82-3,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID355,858956-08-8,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID356,858956-08-8,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID358,183675-82-3,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
EyeIrritation6pack_PID360,141112-29-0,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID361,500008-45-7,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID362,500008-45-7,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID363,111991-09-4,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
EyeIrritation6pack_PID364,1897-45-6,2B,2B,0,2B,1,1,Not classified,0,1,2B,1,1,2B,1,1,,,0,,,0,,,0,,,0,,,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
EyeIrritation6pack_PID365,183675-82-3,2A,2A,0,2A,1,1,2A,1,1,2A,1,1,2A,1,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,,,0,,,0,,,0,,,0,,,0
EyeIrritation6pack_PID366,108-62-3,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1,NC,NC,0,Not classified,0,1,Not classified,0,1,Not classified,0,1,Not classified,0,1
